CES6056131001,313.6
CES6056131101,283.9
CES6056131201,29.7
CES6056132001,2634.0
CES6056133001,738.6
CES6056140001,765.0
CES6056141001,42.2
CES6056142001,375.2
CES6056142101,46.8
CES6056142201,328.5
CES6056143001,95.4
CES6056144001,145.2
CES6056145001,24.4
CES6056149001,81.0
CES6056150001,224.7
CES6056151001,107.0
CES6056152001,29.7
CES6056159001,87.6
CES6056160001,745.7
CES6056161001,638.9
CES6056161101,41.7
CES6056161301,598.1
CES6056162001,106.9
CES6056170001,1768.3
CES6056171001,97.0
CES6056172001,907.9
CES6056173001,640.6
CES6056174001,45.3
CES6056179001,77.6
CES6056190001,297.4
CES6056191001,60.1
CES6056192001,52.0
CES6056199001,187.2
CES6056200001,341.3
CES6056210001,126.9
CES6056220001,101.2
CES6056221101,35.3
CES6056221901,66.0
CES6056290001,113.8
CES6056291001,71.7
CES6056299001,41.9
CES6500000001,17844
CES6561000001,2868.3
CES6561110001,840.4
CES6561120001,97.7
CES6561130001,1408.9
CES6561140001,75.5
CES6561142001,33.2
CES6561143001,42.2
CES6561150001,104.6
CES6561160001,261.5
CES6561161001,61.6
CES6561162001,67.6
CES6561169001,133.5
CES6561170001,84.3
CES6562000001,14975.6
CES6562000101,12435.6
CES6562100001,5187.2
CES6562110001,2119.0
CES6562111101,2074.4
CES6562111201,44.3
CES6562120001,778.6
CES6562130001,558.6
CES6562131001,113.1
CES6562132001,95.9
CES6562133001,53.1
CES6562134001,218.6
CES6562139001,78.9
CES6562139101,33.5
CES6562139901,45.4
CES6562140001,482.9
CES6562142001,156.3
CES6562149001,326.4
CES6562149101,73.7
CES6562149201,76.5
CES6562149301,73.0
CES6562149801,103.5
CES6562150001,200.1
CES6562151101,139.8
CES6562151201,60.2
CES6562160001,838.3
CES6562190001,209.7
CES6562191001,124.7
CES6562199001,85.1
CES6562199101,57.5
CES6562199901,27.3
CES6562200001,4379.2
CES6562210001,4124.1
CES6562220001,95.9
CES6562230001,159.4
CES6562300001,2869.2
CES6562310001,1578.3
CES6562320001,500.7
CES6562321001,339.5
CES6562322001,161.3
CES6562330001,626.5
CES6562331101,314.9
CES6562331201,311.3
CES6562390001,163.7
CES6562400001,2540.0
CES6562410001,1214.5
CES6562411001,155.9
CES6562412001,739.9
CES6562419001,318.5
CES6562420001,129.0
CES6562421001,26.4
CES6562423001,102.6
CES6562430001,391.7
CES6562440001,804.7
CES7000000001,12905
CES7071000001,1901.9
CES7071100001,380.5
CES7071110001,114.2
CES7071113001,43.2
CES7071119001,71.1
CES7071120001,120.3
CES7071121101,57.3
CES7071121201,38.9
CES7071121901,23.9
CES7071130001,98.5
CES7071150001,46.1
CES7071200001,121.2
CES7071211001,71.6
CES7071219001,49.6
CES7071300001,1400.2
CES7071310001,156.9
CES7071320001,138.4
CES7071321001,96.0
CES7071329001,42.5
CES7071390001,1110.8
CES7071391001,337.0
CES7071392001,38.4
CES7071393001,31.9
CES7071394001,501.2
CES7071395001,76.0
CES7071399001,121.1
CES7072000001,11002.8
CES7072100001,1820.2
CES7072110001,1767.7
CES7072111001,1450.0
CES7072112001,282.4
CES7072119001,35.3
CES7072119101,16.9
CES7072119901,18.5
CES7072120001,52.6
CES7072121101,26.0
CES7072121401,26.0
CES7072200001,9182.6
CES7072230001,543.9
CES7072231001,386.9
CES7072233001,156.6
CES7072240001,351.4
CES7072250001,8291.1
CES7072251101,4361.1
CES7072251301,3365.0
CES7072251401,134.6
CES7072251501,425.5
CES8000000001,5405
CES8081100001,1239.6
CES8081110001,884.9
CES8081111001,401.5
CES8081111101,317.6
CES8081111201,17.6
CES8081111301,26.7
CES8081111801,39.6
CES8081112001,255.8
CES8081112101,223.5
CES8081112201,32.4
CES8081119001,226.2
CES8081119201,147.2
CES8081119801,79.2
CES8081120001,103.9
CES8081121201,44.8
CES8081121901,59.2
CES8081130001,176.7
CES8081140001,77.4
CES8081200001,1278.9
CES8081210001,583.7
CES8081211001,478.1
CES8081211201,448.4
CES8081211301,29.6
CES8081219001,105.2
CES8081220001,136.4
CES8081221001,103.4
CES8081222001,32.6
CES8081230001,342.5
CES8081231001,36.7
CES8081232001,177.9
CES8081233001,128.3
CES8081233101,75.7
CES8081233201,52.5
CES8081290001,216.5
CES8081291001,46.4
CES8081292001,28.7
CES8081293001,104.7
CES8081299001,36.8
CES8081300001,2886.6
CES8081320001,139.8
CES8081321101,63.8
CES8081321201,37.3
CES8081321901,38.7
CES8081330001,175.5
CES8081331101,43.0
CES8081331901,132.7
CES8081340001,410.3
CES8081390001,494.3
CES8081391001,126.0
CES8081392001,70.7
CES8081393001,132.9
CES8081399001,163.0
CES9000000001,21879
CES9091000001,2733.0
CES9091100001,1957.9
CES9091622001,247.9
CES9091911001,490.5
CES9091912001,775.2
CES9091999901,1218.2
CES9092000001,5061.0
CES9092161101,2282.7
CES9092200001,2778.0
CES9092262201,355.8
CES9092292001,1867.8
CES9092299901,554.7
CES9093000001,14085.0
CES9093161101,7883.0
CES9093200001,6202.3
CES9093222101,238.4
CES9093248001,253.1
CES9093262201,647.9
CES9093292001,4033.3
CES9093299901,1028.2
