CES3133272101,46.5
CES3133272201,47.9
CES3133280001,142.6
CES3133281201,60.4
CES3133281301,82.4
CES3133290001,306.0
CES3133291001,109.6
CES3133291201,36.2
CES3133291901,73.4
CES3133299001,196.4
CES3133299101,35.7
CES3133299401,55.6
CES3133299901,105.0
CES3133300001,1348.7
CES3133310001,210.6
CES3133311001,89.9
CES3133311101,67.0
CES3133312001,68.0
CES3133313001,52.7
CES3133320001,144.3
CES3133330001,139.2
CES3133340001,166.7
CES3133341501,111.8
CES3133350001,249.3
CES3133351101,50.6
CES3133351401,96.9
CES3133351701,51.3
CES3133351901,50.5
CES3133360001,112.2
CES3133390001,326.3
CES3133391001,62.1
CES3133392001,87.5
CES3133399001,176.7
CES3133400001,1643.4
CES3133410001,299.6
CES3133411101,181.0
CES3133411201,34.4
CES3133411801,84.4
CES3133420001,203.5
CES3133421001,91.5
CES3133422001,88.5
CES3133430001,58.1
CES3133440001,521.1
CES3133441201,96.6
CES3133441301,212.1
CES3133441801,53.1
CES3133441901,159.5
CES3133450001,514.0
CES3133451001,47.1
CES3133451101,189.8
CES3133451301,60.5
CES3133451501,76.3
CES3133451901,140.1
CES3133460001,47.2
CES3133500001,579.8
CES3133510001,75.6
CES3133520001,112.1
CES3133530001,214.3
CES3133531101,41.2
CES3133531201,77.5
CES3133531301,38.3
CES3133531401,57.7
CES3133590001,177.9
CES3133591001,35.3
CES3133593001,75.5
CES3133599001,67.2
CES3133600001,1903.9
CES3133600101,1109.2
CES3133610001,271.0
CES3133611001,231.3
CES3133611101,166.0
CES3133611201,65.3
CES3133612001,40.0
CES3133620001,143.0
CES3133621101,63.2
CES3133621401,79.7
CES3133630001,695.4
CES3133631001,85.5
CES3133632001,120.0
CES3133633001,44.8
CES3133634001,40.5
CES3133635001,83.9
CES3133636001,55.8
CES3133637001,102.0
CES3133639001,163.0
CES3133640001,582.3
CES3133641101,290.3
CES3133641201,97.9
CES3133641301,90.6
CES3133641901,103.6
CES3133660001,144.3
CES3133661101,102.6
CES3133661201,41.8
CES3133690001,67.5
CES3133700001,584.7
CES3133710001,390.1
CES3133711001,108.4
CES3133712001,281.8
CES3133712101,98.5
CES3133712201,125.5
CES3133712701,57.9
CES3133720001,149.0
CES3133721201,38.9
CES3133721401,32.9
CES3133721501,77.2
CES3133790001,45.8
CES3133900001,704.3
CES3133910001,293.0
CES3133911201,100.8
CES3133911301,95.5
CES3133911601,40.7
CES3133990001,411.3
CES3133991001,67.5
CES3133992001,66.3
CES3133995001,53.7
CES3133999001,223.9
CES3200000001,6865
CES3231100001,1539.6
CES3231110001,55.9
CES3231120001,70.9
CES3231122001,54.2
CES3231123001,16.6
CES3231130001,100.8
CES3231135001,56.0
CES3231140001,217.2
CES3231141001,98.4
CES3231141101,49.5
CES3231141201,47.4
CES3231142001,119.6
CES3231150001,140.0
CES3231151101,62.6
CES3231160001,450.9
CES3231161101,139.9
CES3231161301,103.5
CES3231161501,207.4
CES3231170001,55.5
CES3231180001,300.0
CES3231181001,225.1
CES3231181101,62.5
CES3231181301,163.0
CES3231183001,74.8
CES3231190001,148.2
CES3231191001,49.7
CES3231199001,98.4
CES3231300001,477.3
CES3231310001,96.5
CES3231320001,252.0
CES3231321001,160.6
CES3231330001,128.9
CES3231400001,236.6
CES3231410001,124.9
CES3231490001,111.7
CES3231491001,32.9
CES3231499001,78.9
CES3231500001,836.5
CES3231520001,684.5
CES3231521001,245.3
CES3231522001,222.9
CES3231528001,216.0
CES3231590001,151.2
CES3232200001,637.2
CES3232210001,226.3
CES3232212001,176.2
CES3232213001,50.5
CES3232220001,410.5
CES3232221001,213.2
CES3232221101,127.6
CES3232221901,39.6
CES3232222001,88.5
CES3232229001,108.9
CES3232300001,789.2
CES3232311001,705.5
CES3232311301,66.3
CES3232311701,639.0
CES3232312001,84.2
CES3232400001,144.0
CES3232411001,101.0
CES3232419001,43.6
CES3232500001,1018.7
CES3232510001,240.6
CES3232513001,101.7
CES3232518001,79.3
CES3232519001,59.5
CES3232520001,145.1
CES3232521101,69.3
CES3232530001,51.5
CES3232540001,232.4
CES3232541201,189.6
CES3232541401,42.8
CES3232550001,80.1
CES3232551001,57.5
CES3232560001,128.8
CES3232561001,74.3
CES3232562001,54.3
CES3232590001,141.8
CES3232600001,862.4
CES3232610001,659.5
CES3232611001,88.5
CES3232611301,56.4
CES3232612001,60.5
CES3232615001,52.4
CES3232616001,52.6
CES3232619001,405.6
CES3232620001,202.9
CES3232621001,87.5
CES3232629001,115.4
CES3232900001,323.0
CES3232910001,166.4
CES3232911001,108.4
CES3232911101,85.5
CES3232914001,57.9
CES3232920001,39.9
CES3232930001,116.7
CES4000000001,22600
CES4142000001,5140.7
CES4142300001,2721.4
CES4142310001,311.9
CES4142311001,92.3
CES4142312001,177.1
CES4142320001,94.6
CES4142321001,37.7
CES4142322001,56.8
CES4142330001,175.6
CES4142331001,105.5
CES4142332001,29.0
CES4142339001,41.1
CES4142340001,581.9
CES4142342001,126.5
CES4142343001,220.6
CES4142345001,118.7
CES4142349001,116.0
CES4142350001,119.0
CES4142360001,331.7
CES4142361001,136.0
CES4142369001,195.8
CES4142370001,209.9
CES4142371001,72.9
CES4142372001,78.1
CES4142374001,58.7
CES4142380001,640.9
CES4142381001,68.4
CES4142382001,101.9
CES4142383001,311.3
CES4142384001,67.5
CES4142385001,61.5
CES4142386001,30.3
CES4142390001,256.2
CES4142391001,40.3
CES4142393001,100.7
CES4142394001,42.2
CES4142399001,73.2
CES4142400001,1896.3
CES4142410001,162.0
CES4142412001,88.1
CES4142413001,74.1
CES4142420001,145.2
CES4142430001,157.0
CES4142432001,35.8
CES4142433001,66.8
CES4142440001,625.3
CES4142441001,198.8
CES4142448001,72.2
CES4142450001,92.0
CES4142451001,50.5
CES4142460001,124.8
CES4142470001,127.7
CES4142480001,115.6
CES4142481001,75.1
CES4142482001,40.5
CES4142490001,346.1
CES4142491001,110.8
CES4142492001,56.4
CES4142493001,41.7
CES4142499001,137.1
CES4142500001,523.0
CES4142511001,77.6
CES4142512001,445.4
CES4200000001,13163.3
CES4244100001,1513.2
CES4244110001,996.7
CES4244111001,928.5
CES4244112001,67.9
CES4244120001,86.3
CES4244121001,22.1
CES4244122001,64.1
CES4244130001,430.3
CES4244131001,293.2
CES4244132001,137.1
CES4244200001,425.6
CES4244210001,237.9
CES4244220001,187.7
CES4244221001,89.6
CES4244229001,97.2
CES4244300001,471.7
CES4244314101,88.7
CES4244314201,383.6
CES4244400001,911.5
CES4244410001,773.1
CES4244411001,348.0
CES4244412001,46.8
CES4244413001,166.8
CES4244419001,211.5
CES4244420001,138.1
CES4244421001,28.6
CES4244422001,109.4
CES4244500001,2790.5
CES4244510001,2424.8
CES4244511001,2289.5
CES4244512001,135.6
CES4244520001,233.4
CES4244522001,62.1
CES4244523001,46.8
CES4244529001,124.9
CES4244530001,135.1
CES4244600001,789.9
CES4244611001,596.2
CES4244612001,66.0
CES4244613001,58.7
CES4244619001,69.3
CES4244619101,34.4
CES4244619901,35.1
CES4244700001,891.1
CES4244711001,748.0
CES4244719001,143.1
CES4244800001,1262.1
CES4244810001,910.1
CES4244811001,83.5
CES4244812001,309.8
CES4244813001,34.4
CES4244814001,304.4
CES4244815001,39.6
CES4244819001,133.5
CES4244820001,204.7
CES4244830001,153.3
CES4245100001,479.3
CES4245110001,357.8
CES4245111001,165.6
CES4245112001,101.1
CES4245113001,65.7
CES4245114001,27.2
CES4245120001,120.2
CES4245200001,2458.2
CES4245210001,1499.4
CES4245211101,737.5
CES4245211201,764.8
CES4245290001,959.1
CES4245291001,650.6
CES4245299001,307.5
CES4245300001,768.8
CES4245310001,111.3
CES4245320001,367.7
CES4245321001,157.4
CES4245322001,209.1
CES4245330001,71.3
CES4245390001,221.8
CES4245391001,52.5
CES4245392001,18.5
CES4245393001,28.3
CES4245399001,122.4
CES4245400001,401.4
CES4245410001,167.7
CES4245411201,44.2
CES4245411301,123.7
CES4245420001,70.3
CES4245430001,166.3
CES4245431001,110.1
CES4245439001,56.2
CES4300000001,3595.6
CES4348100001,515.8
CES4348110001,484.5
CES4348120001,31.6
CES4348200001,238.0
CES4348300001,53.1
CES4348400001,1175.6
CES4348410001,844.6
CES4348411001,209.9
CES4348412001,634.4
CES4348412101,451.8
CES4348412201,182.7
CES4348420001,330.9
CES4348421001,88.1
CES4348422001,155.0
CES4348423001,88.0
CES4348500001,306.4
CES4348530001,62.3
CES4348531001,31.3
CES4348532001,31.0
CES4348540001,126.8
CES4348550001,77.1
CES4348590001,40.8
CES4348600001,57.8
CES4348700001,20.5
CES4348800001,391.0
CES4348810001,99.7
CES4348811001,45.9
CES4348830001,87.3
CES4348832001,36.9
CES4348839001,50.4
CES4348840001,42.7
CES4348841001,28.4
CES4348850001,123.3
CES4348890001,38.4
CES4349200001,420.5
CES4349210001,374.7
CES4349220001,38.7
CES4349300001,416.9
CES4349311001,354.4
CES4349312001,29.3
CES4349319001,32.8
CES4422000001,700.4
CES4422110001,514.9
CES4422111001,330.5
CES4422111201,183.2
CES4422111801,147.2
CES4422112001,184.3
CES4422112101,33.3
CES4422112201,151.0
CES4422120001,149.1
CES4422130001,36.6
CES5000000001,2692
CES5051100001,881.7
CES5051110001,750.3
CES5051111001,431.3
CES5051112001,152.0
CES5051113001,82.1
CES5051114001,50.4
CES5051119001,34.5
CES5051120001,131.3
CES5051200001,269.3
CES5051211001,108.5
CES5051213001,110.4
CES5051500001,285.5
CES5051510001,228.0
CES5051511001,112.4
CES5051512001,115.8
CES5051520001,57.4
CES5051700001,974.1
CES5051710001,717.4
CES5051720001,61.6
CES5051790001,197.0
CES5051791101,170.8
CES5051800001,222.9
CES5051900001,58.4
CES5051913001,28.4
CES5051919001,30.0
CES5500000001,6870
CES5552000001,5167.2
CES5552100001,23.5
CES5552200001,2393.9
CES5552210001,1757.2
CES5552211001,1307.6
CES5552212001,290.6
CES5552219001,159.0
CES5552220001,479.4
CES5552221001,114.4
CES5552222001,69.0
CES5552229001,296.0
CES5552229101,54.1
CES5552229201,182.6
CES5552229801,59.2
CES5552230001,156.7
CES5552231001,50.3
CES5552232001,45.0
CES5552239001,61.4
CES5552300001,567.2
CES5552312001,242.8
CES5552320001,392.3
CES5552390001,174.5
CES5552391001,15.6
CES5552392001,77.7
CES5552393001,45.7
CES5552399001,35.5
CES5552400001,2182.6
CES5552410001,1476.1
CES5552411001,810.4
CES5552411301,562.9
CES5552411401,247.9
CES5552412001,627.3
CES5552412601,544.1
CES5552412801,83.0
CES5552413001,38.6
CES5552420001,707.6
CES5552421001,523.8
CES5552429001,182.9
CES5552429101,43.0
CES5552429201,104.2
CES5552429801,35.9
CES5553000001,1702.8
CES5553100001,1170.4
CES5553110001,576.0
CES5553111001,369.2
CES5553112001,148.1
CES5553113001,17.2
CES5553119001,41.4
CES5553120001,237.2
CES5553130001,357.4
CES5553131001,307.5
CES5553131101,214.2
CES5553131201,93.3
CES5553132001,27.0
CES5553139001,22.9
CES5553200001,514.5
CES5553210001,156.4
CES5553211001,105.8
CES5553212001,50.4
CES5553220001,231.1
CES5553223001,132.8
CES5553229001,98.3
CES5553229101,26.8
CES5553230001,48.4
CES5553240001,78.6
CES5553241001,40.3
CES5553249001,38.4
CES5553300001,17.9
CES6000000001,11757
CES6054000001,4746.5
CES6054110001,968.1
CES6054111001,919.8
CES6054119001,48.1
CES6054119101,37.9
CES6054120001,669.3
CES6054121101,307.6
CES6054121301,73.8
CES6054121401,112.7
CES6054121901,184.9
CES6054130001,930.0
CES6054131001,116.9
CES6054132001,25.5
CES6054134001,609.7
CES6054137001,64.0
CES6054138001,114.9
CES6054140001,84.6
CES6054141001,24.1
CES6054143001,48.3
CES6054150001,502.4
CES6054151101,207.8
CES6054151201,196.9
CES6054151301,51.5
CES6054151901,45.8
CES6054160001,378.9
CES6054161001,322.9
CES6054161101,139.6
CES6054161201,52.4
CES6054161301,45.8
CES6054161401,33.4
CES6054161801,51.7
CES6054162001,31.9
CES6054169001,24.2
CES6054170001,482.4
CES6054171001,426.2
CES6054171101,108.5
CES6054171201,317.7
CES6054172001,56.2
CES6054180001,369.6
CES6054181001,156.3
CES6054182001,31.7
CES6054184001,30.0
CES6054185001,19.9
CES6054186001,72.6
CES6054189001,58.6
CES6054190001,361.2
CES6054191001,88.3
CES6054192001,90.3
CES6054194001,152.1
CES6054199001,31.0
CES6055000001,1650.6
CES6055111201,100.9
CES6055111401,1549.7
CES6056000001,5359.9
CES6056100001,5105.4
CES6056110001,207.8
CES6056120001,71.3
CES6056130001,2024.5
CES6056131001,224.7
CES6056131101,205.3
CES6056131201,19.5
CES6056132001,1483.2
CES6056133001,314.0
CES6056140001,554.0
CES6056141001,27.9
CES6056142001,286.6
CES6056142101,38.9
CES6056142201,247.8
CES6056143001,63.0
CES6056144001,78.9
CES6056145001,34.4
CES6056149001,63.1
CES6056150001,261.7
CES6056151001,151.6
CES6056152001,28.7
CES6056159001,81.3
CES6056160001,548.8
CES6056161001,491.9
CES6056161101,41.0
CES6056161301,450.9
CES6056162001,56.9
CES6056170001,1226.2
CES6056171001,74.4
CES6056172001,732.7
CES6056173001,322.5
CES6056174001,44.5
CES6056179001,51.9
CES6056190001,211.1
CES6056191001,40.2
CES6056192001,38.6
CES6056199001,132.3
CES6056200001,254.5
CES6056210001,86.3
CES6056220001,93.8
CES6056221101,38.7
CES6056221901,55.1
CES6056290001,74.4
CES6056291001,46.3
CES6056299001,28.1
CES6500000001,12582
CES6561000001,1813.7
CES6561110001,522.9
CES6561120001,53.3
CES6561130001,967.1
CES6561140001,57.7
CES6561142001,32.3
CES6561143001,25.5
CES6561150001,66.8
CES6561160001,123.2
CES6561161001,35.0
CES6561162001,31.6
CES6561169001,56.9
CES6561170001,22.4
CES6562000001,10768.0
CES6562000101,9376.4
CES6562100001,3469.7
CES6562110001,1455.2
CES6562111101,1426.2
CES6562111201,29.0
CES6562120001,565.0
CES6562130001,363.8
CES6562131001,79.5
CES6562132001,72.8
CES6562133001,42.0
CES6562134001,121.9
CES6562139001,47.6
CES6562139101,26.6
CES6562139901,21.0
CES6562140001,307.2
CES6562142001,108.3
CES6562149001,198.8
CES6562149101,47.5
CES6562149201,42.0
CES6562149301,41.3
CES6562149801,68.0
CES6562150001,145.5
CES6562151101,105.8
CES6562151201,39.8
CES6562160001,504.1
CES6562190001,129.9
CES6562191001,79.5
CES6562199001,50.4
CES6562199101,33.3
CES6562199901,17.1
CES6562200001,3728.6
CES6562210001,3508.2
CES6562220001,109.0
CES6562230001,111.4
CES6562300001,2178.1
CES6562310001,1352.6
CES6562320001,328.4
CES6562321001,229.4
CES6562322001,99.0
CES6562330001,386.9
CES6562331101,196.8
CES6562331201,190.1
CES6562390001,110.9
CES6562400001,1391.6
CES6562410001,546.6
CES6562411001,98.0
CES6562412001,266.8
CES6562419001,181.6
CES6562420001,83.4
CES6562421001,21.0
CES6562423001,62.3
CES6562430001,277.8
CES6562440001,483.8
CES7000000001,9925
CES7071000001,1338.8
CES7071100001,295.6
CES7071110001,109.1
CES7071113001,38.4
CES7071119001,71.2
CES7071120001,93.0
CES7071121101,38.5
CES7071121201,36.8
CES7071121901,17.7
CES7071130001,65.7
CES7071150001,28.0
CES7071200001,80.1
CES7071211001,49.5
CES7071219001,30.6
CES7071300001,963.1
CES7071310001,124.0
CES7071320001,69.7
CES7071321001,52.1
CES7071329001,17.6
CES7071390001,767.4
CES7071391001,188.2
CES7071392001,24.4
CES7071393001,19.8
CES7071394001,312.0
CES7071395001,85.7
CES7071399001,135.7
CES7072000001,8585.9
CES7072100001,1600.2
CES7072110001,1567.3
CES7072111001,1316.2
CES7072112001,216.3
CES7072119001,32.3
CES7072119101,13.7
CES7072119901,18.5
CES7072120001,33.1
CES7072121101,17.6
CES7072121401,15.5
CES7072200001,6985.7
CES7072230001,417.5
CES7072231001,283.8
CES7072233001,135.2
CES7072240001,333.8
CES7072250001,6232.0
CES7072251101,3279.3
CES7072251301,2595.1
CES7072251401,113.7
CES7072251501,244.5
CES8000000001,4363
CES8081100001,998.6
CES8081110001,679.6
CES8081111001,327.2
CES8081111101,228.7
CES8081111201,24.6
CES8081111301,24.5
CES8081111801,49.7
CES8081112001,195.9
CES8081112101,172.7
CES8081112201,23.3
CES8081119001,156.6
CES8081119201,105.8
CES8081119801,50.7
CES8081120001,96.2
CES8081121201,38.7
CES8081121901,56.9
CES8081130001,143.8
CES8081140001,78.8
CES8081200001,1116.8
CES8081210001,438.0
CES8081211001,385.7
CES8081211201,367.2
CES8081211301,18.4
CES8081219001,52.4
CES8081220001,118.7
CES8081221001,86.2
CES8081222001,32.4
CES8081230001,366.2
CES8081231001,44.3
CES8081232001,211.6
CES8081233001,109.9
CES8081233101,64.2
CES8081233201,45.8
CES8081290001,194.0
CES8081291001,24.4
CES8081292001,73.1
CES8081293001,70.8
CES8081299001,25.7
CES8081300001,2247.9
CES8081320001,119.5
CES8081321101,50.3
CES8081321201,32.1
CES8081321901,37.1
CES8081330001,136.6
CES8081331101,35.4
CES8081331901,101.1
CES8081340001,377.9
CES8081390001,405.8
CES8081391001,111.3
CES8081392001,51.5
CES8081393001,139.6
CES8081399001,103.1
CES9000000001,19109
CES9091000001,3037.0
CES9091100001,2232.4
CES9091622001,236.3
CES9091911001,650.2
CES9091912001,804.2
CES9091999901,1341.9
CES9092000001,4522.0
CES9092161101,1856.4
CES9092200001,2665.4
CES9092262201,411.1
CES9092292001,1756.2
CES9092299901,498.0
CES9093000001,11550.0
CES9093161101,6262.7
CES9093200001,5287.6
CES9093222101,232.2
CES9093248001,202.7
CES9093262201,674.1
CES9093292001,3377.9
CES9093299901,794.7
