CES0000000001,124554
CES0500000001,104788
CES0600000001,24184
CES0700000001,100370
CES0800000001,80604
CES1000000001,658
CES1011330001,81.8
CES1021000001,576.5
CES1021100001,143.1
CES1021200001,246.5
CES1021210001,87.8
CES1021211101,38.0
CES1021211301,49.9
CES1021220001,48.6
CES1021230001,110.3
CES1021231001,46.2
CES1021231201,26.2
CES1021231901,19.9
CES1021232001,46.2
CES1021232101,31.3
CES1021239001,17.7
CES1021300001,186.9
CES1021311201,118.4
CES2000000001,5938
CES2023600001,1463.1
CES2023610001,703.4
CES2023611501,447.1
CES2023611601,25.2
CES2023611701,20.1
CES2023611801,211.0
CES2023620001,759.7
CES2023621001,205.8
CES2023622001,553.9
CES2023700001,835.6
CES2023710001,336.7
CES2023711001,152.2
CES2023712001,75.1
CES2023713001,109.7
CES2023720001,84.2
CES2023730001,295.6
CES2023790001,119.1
CES2023800001,3639.4
CES2023800101,No Data Available 
CES2023800201,No Data Available 
CES2023810001,818.6
CES2023811001,181.1
CES2023812001,73.3
CES2023813001,95.1
CES2023814001,188.2
CES2023815001,42.1
CES2023816001,177.7
CES2023817001,32.0
CES2023819001,29.2
CES2023820001,1611.0
CES2023821001,790.4
CES2023822001,718.1
CES2023829001,102.5
CES2023830001,733.3
CES2023831001,267.3
CES2023832001,196.1
CES2023833001,63.1
CES2023834001,39.6
CES2023835001,104.0
CES2023839001,63.1
CES2023890001,476.6
CES2023891001,234.1
CES2023899001,242.5
CES3000000001,17588
CES3100000001,10879
CES3132100001,604.7
CES3132110001,135.5
CES3132120001,110.6
CES3132121201,51.5
CES3132121401,59.2
CES3132190001,358.4
CES3132191001,154.8
CES3132191101,69.6
CES3132191801,85.0
CES3132192001,67.2
CES3132199001,136.2
CES3132700001,528.3
CES3132710001,83.2
CES3132720001,144.6
CES3132721201,57.9
CES3132721501,86.6
CES3132730001,209.1
CES3132732001,107.2
CES3132739001,102.5
CES3132790001,90.8
CES3133100001,644.8
CES3133110001,146.5
CES3133120001,71.4
CES3133130001,99.3
CES3133140001,103.7
CES3133150001,224.1
CES3133151001,131.0
CES3133151101,84.3
CES3133152001,93.1
CES3133200001,1729.1
