CES0000000001,130989
CES0500000001,109634
CES0600000001,23095
CES0700000001,107894
CES0800000001,86539
CES1000000001,598
CES1011330001,71.6
CES1021000001,526.0
CES1021100001,124.7
CES1021200001,217.4
CES1021210001,77.1
CES1021211101,33.8
CES1021211301,43.4
CES1021220001,30.1
CES1021230001,110.2
CES1021231001,49.3
CES1021231201,26.9
CES1021231901,22.3
CES1021232001,46.1
CES1021232101,33.2
CES1021239001,15.1
CES1021300001,183.9
CES1021311201,123.7
CES2000000001,6785
CES2023600001,1584.4
CES2023610001,789.2
CES2023611501,497.8
CES2023611601,28.1
CES2023611701,27.3
CES2023611801,236.1
CES2023620001,795.2
CES2023621001,204.3
CES2023622001,590.9
CES2023700001,954.6
CES2023710001,395.5
CES2023711001,181.7
CES2023712001,80.7
CES2023713001,132.6
CES2023720001,86.8
CES2023730001,349.0
CES2023790001,123.6
CES2023800001,4245.9
CES2023800101,1859.8
CES2023800201,2386.1
CES2023810001,924.8
CES2023811001,188.3
CES2023812001,87.7
CES2023813001,120.0
CES2023814001,225.3
CES2023815001,55.6
CES2023816001,181.0
CES2023817001,33.7
CES2023819001,33.3
CES2023820001,1870.0
CES2023821001,929.3
CES2023822001,832.9
CES2023829001,108.7
CES2023830001,873.6
CES2023831001,317.7
CES2023832001,222.1
CES2023833001,76.2
CES2023834001,52.5
CES2023835001,138.1
CES2023839001,66.2
CES2023890001,576.6
CES2023891001,294.8
CES2023899001,282.4
CES3000000001,15712
CES3100000001,9812
CES3132100001,564.2
CES3132110001,123.8
CES3132120001,114.6
CES3132121201,48.1
CES3132121401,66.7
CES3132190001,326.2
CES3132191001,153.3
CES3132191101,72.4
CES3132191801,80.7
CES3132192001,61.4
CES3132199001,111.2
CES3132700001,530.6
CES3132710001,74.0
CES3132720001,130.3
CES3132721201,50.2
CES3132721501,80.0
CES3132730001,234.0
CES3132732001,119.1
CES3132739001,115.5
CES3132790001,91.7
CES3133100001,529.7
CES3133110001,111.7
CES3133120001,63.7
CES3133130001,83.4
CES3133140001,84.1
CES3133150001,186.7
CES3133151001,105.1
CES3133151101,69.3
CES3133152001,81.7
CES3133200001,1589.0
CES3133210001,117.7
CES3133220001,65.9
CES3133230001,406.6
CES3133231001,176.8
CES3133231201,95.2
CES3133231301,81.7
CES3133232001,229.6
CES3133232101,85.3
CES3133232201,102.9
CES3133232301,41.3
CES3133240001,99.1
CES3133250001,43.3
CES3133260001,71.2
CES3133270001,326.5
CES3133271001,235.4
CES3133272001,91.2
CES3133272101,44.3
CES3133272201,46.9
CES3133280001,152.2
CES3133281201,68.9
CES3133281301,83.3
CES3133290001,306.6
CES3133291001,110.1
CES3133291201,42.2
CES3133291901,68.0
CES3133299001,196.2
CES3133299101,37.3
CES3133299401,39.4
CES3133299901,119.6
CES3133300001,1283.5
CES3133310001,206.2
CES3133311001,81.1
CES3133311101,59.4
CES3133312001,64.5
CES3133313001,60.8
CES3133320001,137.2
CES3133330001,135.3
CES3133340001,171.2
CES3133341501,117.2
CES3133350001,228.2
CES3133351101,46.4
CES3133351401,88.1
CES3133351701,47.4
CES3133351901,46.4
CES3133360001,103.6
CES3133390001,301.7
CES3133391001,58.0
CES3133392001,85.4
CES3133399001,158.1
CES3133400001,1613.4
CES3133410001,264.2
CES3133411101,147.0
CES3133411201,34.8
CES3133411801,82.3
CES3133420001,200.3
CES3133421001,81.0
CES3133422001,88.0
CES3133430001,43.7
CES3133440001,575.9
CES3133441201,95.7
CES3133441301,271.0
CES3133441801,55.0
CES3133441901,153.7
CES3133450001,472.4
CES3133451001,56.0
CES3133451101,151.5
CES3133451301,64.4
CES3133451501,66.8
CES3133451901,133.9
CES3133460001,56.8
CES3133500001,517.7
CES3133510001,74.1
CES3133520001,97.9
CES3133530001,183.5
CES3133531101,31.5
CES3133531201,61.5
CES3133531301,40.4
CES3133531401,49.7
CES3133590001,162.4
CES3133591001,31.5
CES3133593001,66.7
CES3133599001,64.3
CES3133600001,1876.8
CES3133600101,1169.5
CES3133610001,272.7
CES3133611001,236.2
CES3133611101,165.2
CES3133611201,71.5
CES3133612001,36.6
CES3133620001,151.0
CES3133621101,71.4
CES3133621401,79.6
CES3133630001,745.4
CES3133631001,94.6
CES3133632001,114.1
CES3133633001,49.4
CES3133634001,45.9
CES3133635001,92.4
CES3133636001,61.0
CES3133637001,107.8
CES3133639001,180.0
CES3133640001,496.2
CES3133641101,232.2
CES3133641201,93.2
CES3133641301,95.2
CES3133641901,75.4
CES3133660001,146.3
CES3133661101,93.5
CES3133661201,53.1
CES3133690001,63.7
CES3133700001,615.2
CES3133710001,403.4
CES3133711001,148.7
CES3133712001,254.6
CES3133712101,91.2
CES3133712201,109.0
CES3133712701,54.4
CES3133720001,157.9
CES3133721201,44.5
CES3133721401,36.2
CES3133721501,77.0
CES3133790001,53.9
CES3133900001,692.1
CES3133910001,304.3
CES3133911201,106.3
CES3133911301,97.9
CES3133911601,47.3
CES3133990001,387.3
CES3133991001,50.5
CES3133992001,65.3
CES3133995001,72.2
CES3133999001,199.7
CES3200000001,5900
CES3231100001,1538.8
CES3231110001,52.6
CES3231120001,62.3
CES3231122001,48.5
CES3231123001,13.9
CES3231130001,83.3
CES3231135001,47.1
CES3231140001,189.8
CES3231141001,96.1
CES3231141101,41.9
CES3231141201,54.7
CES3231142001,93.7
CES3231150001,136.0
CES3231151101,58.1
CES3231160001,519.4
CES3231161101,156.7
CES3231161301,115.8
CES3231161501,246.9
CES3231170001,47.6
CES3231180001,296.8
CES3231181001,220.3
CES3231181101,69.9
CES3231181301,150.6
CES3231183001,76.4
CES3231190001,151.6
CES3231191001,46.2
CES3231199001,105.3
CES3231300001,306.3
CES3231310001,65.6
CES3231320001,153.6
CES3231321001,97.2
CES3231330001,86.9
CES3231400001,208.3
CES3231410001,118.0
CES3231490001,90.8
CES3231491001,30.9
CES3231499001,60.1
CES3231500001,371.3
CES3231520001,288.6
CES3231521001,109.5
CES3231522001,81.5
CES3231528001,98.1
CES3231590001,82.8
CES3232200001,559.9
CES3232210001,173.1
CES3232212001,131.7
CES3232213001,41.6
CES3232220001,386.8
CES3232221001,205.8
CES3232221101,129.3
CES3232221901,36.5
CES3232222001,81.9
CES3232229001,99.2
CES3232300001,736.5
CES3232311001,669.9
CES3232311301,67.1
CES3232311701,603.0
CES3232312001,66.8
CES3232400001,120.1
CES3232411001,75.8
CES3232419001,44.4
CES3232500001,940.3
CES3232510001,175.4
CES3232513001,82.2
CES3232518001,48.1
CES3232519001,45.3
CES3232520001,117.9
CES3232521101,64.2
CES3232530001,45.9
CES3232540001,290.9
CES3232541201,227.9
CES3232541401,63.0
CES3232550001,73.4
CES3232551001,48.7
CES3232560001,122.8
CES3232561001,67.3
CES3232562001,55.2
CES3232590001,114.1
CES3232600001,859.2
CES3232610001,672.7
CES3232611001,91.8
CES3232611301,58.5
CES3232612001,63.1
CES3232615001,60.5
CES3232616001,60.2
CES3232619001,396.7
CES3232620001,187.3
CES3232621001,77.3
CES3232629001,110.2
CES3232900001,259.4
CES3232910001,174.9
CES3232911001,114.1
CES3232911101,87.9
CES3232914001,60.5
CES3232920001,31.5
CES3232930001,52.8
CES4000000001,25624
CES4142000001,5694.7
CES4142300001,3055.9
CES4142310001,345.5
CES4142311001,122.3
CES4142312001,178.7
CES4142320001,109.1
CES4142321001,45.9
CES4142322001,63.2
CES4142330001,222.7
CES4142331001,123.6
CES4142332001,48.4
CES4142339001,50.8
CES4142340001,675.2
CES4142342001,126.9
CES4142343001,277.6
CES4142345001,154.8
CES4142349001,115.6
CES4142350001,127.9
CES4142360001,382.4
CES4142361001,152.1
CES4142369001,230.2
CES4142370001,236.7
CES4142371001,81.6
CES4142372001,87.6
CES4142374001,67.8
CES4142380001,692.1
CES4142381001,82.6
CES4142382001,103.5
CES4142383001,333.5
CES4142384001,69.4
CES4142385001,68.2
CES4142386001,34.6
CES4142390001,264.9
CES4142391001,47.8
CES4142393001,96.8
CES4142394001,41.1
CES4142399001,78.7
CES4142400001,2019.3
CES4142410001,164.9
CES4142412001,95.7
CES4142413001,68.4
CES4142420001,206.9
CES4142430001,151.1
CES4142432001,36.3
CES4142433001,62.5
CES4142440001,677.1
CES4142441001,218.9
CES4142448001,72.6
CES4142450001,77.0
CES4142451001,44.7
CES4142460001,133.5
CES4142470001,112.1
CES4142480001,130.1
CES4142481001,81.4
CES4142482001,48.7
CES4142490001,365.0
CES4142491001,110.6
CES4142492001,57.3
CES4142493001,49.3
CES4142499001,147.5
CES4142500001,619.5
CES4142511001,86.8
CES4142512001,532.4
CES4200000001,15090.7
CES4244100001,1868.9
CES4244110001,1239.7
CES4244111001,1131.1
CES4244112001,109.0
CES4244120001,137.6
CES4244121001,31.8
CES4244122001,105.8
CES4244130001,491.7
CES4244131001,333.2
CES4244132001,158.9
CES4244200001,534.7
CES4244210001,277.7
CES4244220001,257.0
CES4244221001,101.2
CES4244229001,155.7
CES4244300001,614.8
CES4244314101,82.1
CES4244314201,532.8
CES4244400001,1166.8
CES4244410001,1011.6
CES4244411001,524.4
CES4244412001,43.2
CES4244413001,168.6
CES4244419001,275.1
CES4244420001,155.3
CES4244421001,33.3
CES4244422001,122.0
CES4244500001,2927.8
CES4244510001,2533.4
CES4244511001,2386.4
CES4244512001,147.2
CES4244520001,255.1
CES4244522001,65.3
CES4244523001,46.3
CES4244529001,144.9
CES4244530001,140.9
CES4244600001,946.4
