"","Country","Region","Round","Subject","Year.Test","Mean.Test","StDev.Test","Per5.Test","Per10.Test","Per25.Test","Per75.Test","Per90.Test","Per95.Test","Mean.M.Test","Mean.F.Test","Con.Num.Test","Con.Alg.Test","Con.Meas.Test","Con.Geom.Test","Con.Data.Test","Con.Num.F.Test","Con.Num.M.Test","Con.Alg.F.Test","Con.Alg.M.Test","Con.Meas.F.Test","Con.Meas.M.Test","Con.Geom.F.Test","Con.Geom.M.Test","Con.Data.F.Test","Con.Data.M.Test","Con.SS.Test","Con.SS.M.Test","Con.SS.F.Test","Con.CR.Test","Con.CR.M.Test","Con.CR.F.Test","Con.Quant.Test","Con.Quant.M.Test","Con.Quant.F.Test","Con.Un.Test","Con.Un.M.Test","Con.Un.F.Test"
"1","Australia","Western",1,"Math",NA,0.614203448389414,-0.405198295813736,0.810443406665625,NA,0.708088272415775,2.3402508124047,NA,2.32097494469459,0.510131816197756,0.73885778446376,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11","Hungary","Western",1,"Math",NA,-1.36115831797807,0.805062395627112,-1.47212490334181,NA,-1.52586375240846,1.7757229641305,NA,1.81027729356814,-1.34599003984573,-1.36585675225306,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14","Italy","Western",1,"Math",NA,-0.747735632592522,0.0380757765740672,-0.928912158045945,NA,-0.76735248616146,-0.924116668202891,NA,-0.834865860106029,-0.721328736133004,-0.786273470580528,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15","Japan","Eastern",1,"Math",NA,2.42924695150235,-0.36365057088228,2.73690409130181,NA,2.54814784809845,2.57286146354063,NA,2.56570003387884,2.51122559182114,2.38722033662472,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16","Korea","Eastern",1,"Math",NA,1.27518155880039,-0.219280312800883,1.54998151029283,NA,1.34330773220712,0.410814182619814,NA,0.382728570463744,1.3603363191355,1.14714264175214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20","New Zealand","Western",1,"Math",NA,-0.545028100657996,0.373445666740124,-0.577502706827733,NA,-0.564466109052658,-0.163875218843624,NA,-0.0995301362845661,-0.499360399395677,-0.566413051059659,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21","Norway","Western",1,"Math",NA,-1.3328876444217,-1.1838422583676,-0.998313116758763,NA,-1.25109629085671,-0.759474465388379,NA,-0.733852102684508,-1.4068444177616,-1.25081731092613,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26","Sweden","Western",1,"Math",NA,0.564561470840328,0.145979958795814,0.665504447518801,NA,0.622980679878588,-0.0825790270029572,NA,-0.110683443591545,0.590670409592836,0.547084143263108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"29","United States","Western",1,"Math",NA,0.723533343491276,1.11054190436253,0.525263662525016,NA,0.607574604992986,-0.303458364755156,NA,-0.277786637006936,0.762488526971092,0.67532010025423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31","Hong Kong SAR","Eastern",1,"Math",NA,0.982782222538528,1.12219924786334,0.759776441265182,NA,1.03330488239581,0.541272136715832,NA,0.4318854166718,0.984460949489675,0.972866164836787,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
