"","Country","Region","Round","Subject","Year.Test","Mean.Test","StDev.Test","Per5.Test","Per10.Test","Per25.Test","Per75.Test","Per90.Test","Per95.Test","Mean.M.Test","Mean.F.Test","Con.Num.Test","Con.Alg.Test","Con.Meas.Test","Con.Geom.Test","Con.Data.Test","Con.Num.F.Test","Con.Num.M.Test","Con.Alg.F.Test","Con.Alg.M.Test","Con.Meas.F.Test","Con.Meas.M.Test","Con.Geom.F.Test","Con.Geom.M.Test","Con.Data.F.Test","Con.Data.M.Test","Con.SS.Test","Con.SS.M.Test","Con.SS.F.Test","Con.CR.Test","Con.CR.M.Test","Con.CR.F.Test","Con.Quant.Test","Con.Quant.M.Test","Con.Quant.F.Test","Con.Un.Test","Con.Un.M.Test","Con.Un.F.Test"
"81","Australia","Western",3,"Math",NA,0.3785781650479,0.599016635199583,0.187048394842232,0.295724103184523,0.386902364742475,0.468729789466371,0.344447976010064,0.246564859748417,0.345502189357396,0.42471025952324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","Chile","Western",3,"Math",NA,0.353094843652336,-0.456970795314643,0.236198437462302,0.262261540418468,0.274312860208311,0.425953734979325,0.382910630990396,0.308351451044435,0.394067744109693,0.294934878397089,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89","Finland","Western",3,"Math",NA,-0.996671325451274,-2.12251784162147,0.176849502508531,-0.067275510395173,-0.585867856071638,-1.3679345665566,-1.55274116963119,-1.71275954950504,-1.02240041644993,-0.987909699069501,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93","Hungary","Western",3,"Math",NA,-0.239601947677528,1.98435796353303,-0.885220781652659,-0.743577090710876,-0.482469103899496,0.00463108456011245,0.282875815011144,0.415459982698524,-0.174983707187282,-0.289604949826276,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"96","Israel","Western",3,"Math",NA,-1.56891485310475,1.54836212503957,-2.09324942664311,-2.02338184970418,-1.8285715098878,-1.31330432719803,-1.14461405812636,-1.02198737048027,-1.43253069746926,-1.66561364007012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97","Italy","Western",3,"Math",NA,0.0434248385544963,-0.085810398200439,0.152266682974597,0.128407788413151,0.0373859712832695,0.0339030972908005,0.0528810469820577,0.0342932979474925,0.0896782536174723,-0.00985261493671201,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98","Japan","Eastern",3,"Math",NA,2.81940714094841,0.484531063758641,2.78349310550254,2.83189856723204,2.79454870436407,2.81508278639556,2.77435560835076,2.72072013716992,2.9308976939806,2.68994227270114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99","Korea","Eastern",3,"Math",NA,1.08711554125233,-0.137044973291925,1.59297546652637,1.49120560744386,1.21485998964568,0.896828814026226,0.811860923453139,0.803925976671139,1.18076124414372,0.94492225110787,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"103","New Zealand","Western",3,"Math",NA,0.418393700319632,1.93312338844155,-0.0537459168434248,0.00679853639574757,0.140688870280832,0.625812073382355,0.829645197746518,0.888670072536781,0.371287026313864,0.427391669368845,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104","Norway","Western",3,"Math",NA,-0.910919205107595,0.0187451472281671,-0.859018246783418,-0.845629272850307,-0.832800640407343,-0.923436852183444,-0.96690135058257,-0.955186918936133,-0.989562592683302,-0.818338405520397,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
