"","Country","Region","Round","Subject","Year.Test","Mean.Test","StDev.Test","Per5.Test","Per10.Test","Per25.Test","Per75.Test","Per90.Test","Per95.Test","Mean.M.Test","Mean.F.Test","Con.Num.Test","Con.Alg.Test","Con.Meas.Test","Con.Geom.Test","Con.Data.Test","Con.Num.F.Test","Con.Num.M.Test","Con.Alg.F.Test","Con.Alg.M.Test","Con.Meas.F.Test","Con.Meas.M.Test","Con.Geom.F.Test","Con.Geom.M.Test","Con.Data.F.Test","Con.Data.M.Test","Con.SS.Test","Con.SS.M.Test","Con.SS.F.Test","Con.CR.Test","Con.CR.M.Test","Con.CR.F.Test","Con.Quant.Test","Con.Quant.M.Test","Con.Quant.F.Test","Con.Un.Test","Con.Un.M.Test","Con.Un.F.Test"
"485","Australia","Western",2,"Math",NA,0.738061499254162,0.025831761037455,0.679878578927026,0.692998546728804,0.736142205413734,0.777134900769467,0.695912268595475,0.655602845008763,0.628799447629893,0.849741361093971,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"489","Czech Republic","Eastern",2,"Math",NA,1.0579095480069,0.472565310744266,1.33316732514846,1.22120166495429,1.08193309996928,0.968101403362432,1.07441879631746,1.07658470086865,1.12641250660177,0.961666667709352,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"495","Hungary","Western",2,"Math",NA,-1.24450424971276,-1.69343089619198,-0.446578530232928,-0.609246811977886,-1.0644721973709,-1.4880110524539,-1.48544290715332,-1.45890939508426,-1.21471973097414,-1.27132949019132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"498","Italy","Western",2,"Math",NA,1.55342296288066,1.25451859337938,1.16714295322604,1.26130264187856,1.38861274999541,1.69309876198946,1.78763762603551,1.77828698159122,1.32129086663674,1.75767776049735,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"499","Japan","Eastern",2,"Math",NA,0.666009549436143,0.890296771194873,0.339075994357756,0.450077469987176,0.610616277584834,0.80745707960275,0.787582959286223,0.750516303051428,0.735689304577423,0.591924107333265,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"500","Korea","Eastern",2,"Math",NA,0.029837788872483,-0.417361312836428,0.545582300010048,0.380596651429432,0.0523562329370053,-0.0838284999896974,-0.0424806283798465,-0.00685793557599124,0.0978591577008039,-0.0288670212724085,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"505","Norway","Western",2,"Math",NA,-0.0502620935581255,0.155726239573383,-0.0995219485286229,-0.0371840793045591,-0.0115518987325636,-0.064149098744382,-0.0318320770154468,-0.0776714007719331,-0.0835048944208171,-0.0115301674666716,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"510","Sweden","Western",2,"Math",NA,1.93226426391096,-0.312928447723777,1.9656479555441,1.97616490308808,1.96748549483575,1.89003167019992,1.81421698827155,1.78686272255309,1.87455913607855,1.98875770059207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"512","Turkey","Western",2,"Math",NA,-0.287682139156577,-0.821068760865624,0.300751420759965,0.131997991453883,-0.252781924960986,-0.545917621753467,-0.337288072515331,-0.199983776769912,-0.29993694671128,-0.292786964440821,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"514","United States","Western",2,"Math",NA,0.249360409277014,0.575227937940454,0.0951569416066353,0.063016722798009,0.134630747585869,0.359074565338636,0.472059817550805,0.506459477374687,0.19521596856236,0.31952498697029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
