"","Country","Region","Round","Subject","Year.Test","Mean.Test","StDev.Test","Per5.Test","Per10.Test","Per25.Test","Per75.Test","Per90.Test","Per95.Test","Mean.M.Test","Mean.F.Test","Con.Num.Test","Con.Alg.Test","Con.Meas.Test","Con.Geom.Test","Con.Data.Test","Con.Num.F.Test","Con.Num.M.Test","Con.Alg.F.Test","Con.Alg.M.Test","Con.Meas.F.Test","Con.Meas.M.Test","Con.Geom.F.Test","Con.Geom.M.Test","Con.Data.F.Test","Con.Data.M.Test","Con.SS.Test","Con.SS.M.Test","Con.SS.F.Test","Con.CR.Test","Con.CR.M.Test","Con.CR.F.Test","Con.Quant.Test","Con.Quant.M.Test","Con.Quant.F.Test","Con.Un.Test","Con.Un.M.Test","Con.Un.F.Test"
"1","Australia","Western",1,"Math",NA,0.696604346733682,-0.0855288340971693,0.845146403681121,NA,0.773531968305993,2.45018710903559,NA,2.43876486692963,0.59744423211232,0.817904733070841,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11","Hungary","Western",1,"Math",NA,-1.26625581201964,1.00497371949282,-1.38514530862049,NA,-1.43610469124197,1.88822537490548,NA,1.92982464152331,-1.24105225927193,-1.27808940882843,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14","Italy","Western",1,"Math",NA,-0.659391564308778,0.326227309571753,-0.878110552991247,NA,-0.692226698735614,-0.812878323861072,NA,-0.716045476019758,-0.625924917288643,-0.703236214893105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15","Japan","Eastern",1,"Math",NA,2.49851596540318,0.00643175725641276,2.70879965041636,NA,2.5899955535317,2.68191021344441,NA,2.68273841579543,2.57671486912042,2.4582291773064,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16","Korea","Eastern",1,"Math",NA,1.35391218872124,0.0562732073834041,1.57767973183587,NA,1.40342257268449,0.516829863717157,NA,0.497990073832576,1.44075805231545,1.22443910149519,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21","Norway","Western",1,"Math",NA,-0.906259012267504,-0.319291466931325,-0.80762887434296,NA,-0.858401474601746,-0.544023487366385,NA,-0.545072426644703,-0.929214182498914,-0.871555040404088,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26","Sweden","Western",1,"Math",NA,-1.01159651526382,-0.335905283640322,-0.717818900396196,NA,-0.941862028855565,-0.414869835605341,NA,-0.358707651489864,-1.07613597257697,-0.935450449922013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"29","United States","Western",1,"Math",NA,0.801921507439557,1.29154163839017,0.541077478686272,NA,0.667238051751295,-0.193228065392892,NA,-0.159531455576253,0.841961929951938,0.752181910139515,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31","Hong Kong SAR","Eastern",1,"Math",NA,1.06437265299247,1.34731076038956,0.802878796066659,NA,1.09861452426024,0.645983515478201,NA,0.546507832507594,1.06925153468037,1.0522599574314,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32","Indonesia","Eastern",1,"Math",NA,-1.46477002393402,-3.22116212525897,-1.02194132432732,NA,-1.29617508403789,-2.3570533965793,NA,-2.4453288931258,-1.37719731075586,-1.52496631660216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36","Russian Federation","Eastern",1,"Math",NA,-0.103565985499869,0.807402556012862,-0.257122838760081,NA,-0.182507381514613,-0.652727887204688,NA,-0.564673867725124,-0.0565217069590338,-0.142256415577697,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"37","Serbia","Eastern",1,"Math",NA,0.948598552922337,1.05481516961982,0.506668510212292,NA,0.781865153571878,-0.76232921918276,NA,-0.824053004577836,0.710474486002243,1.1344081477663,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39","Tunisia","Western",1,"Math",NA,-1.95208630091884,-1.93308840818902,-1.91448277146026,NA,-1.90739046511819,-2.4460258613884,NA,-2.4824130554292,-1.9305587548314,-1.98386918098216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41","Australia","Western",1,"Science",NA,0.315080050477752,0.230394928776458,0.422253514333722,NA,0.358654625937833,0.229457732125086,NA,0.265292857803727,0.194526598760928,0.439084148244342,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","Hungary","Western",1,"Science",NA,-0.691300143644355,1.20148269738196,-0.726982646418637,NA,-0.870230616473909,-0.569184479650108,NA,-0.38586151443453,-0.699191893163794,-0.676225000099157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","Italy","Western",1,"Science",NA,-0.755669347307439,0.58893601390948,-1.30192916266832,NA,-0.807462889693857,-0.619342500458854,NA,-0.662593688824688,-0.839177593453059,-0.634972653354934,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","Japan","Eastern",1,"Science",NA,2.91189956854065,0.208125022540264,2.8413141486734,NA,2.89881199833794,2.79018132876156,NA,2.72755937847987,2.90423497649822,2.89050027649267,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","Korea","Eastern",1,"Science",NA,1.28975233814038,-0.321761268094909,1.61534338359029,NA,1.46340161680598,1.14409902681009,NA,1.02100342951276,1.41366899007099,1.0970298349556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","Norway","Western",1,"Science",NA,-0.975348893180385,1.02371825977233,-1.33397177170527,NA,-1.12297528413007,-0.838949678091209,NA,-0.681245831860903,-0.952163141608242,-1.01380023476671,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","Sweden","Western",1,"Science",NA,-0.674016104298431,1.43623059939899,-1.09425276236555,NA,-0.794965616669688,-0.538973083529918,NA,-0.391103111956721,-0.648591109672269,-0.676225000099157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","United States","Western",1,"Science",NA,0.327351124199615,1.00786758564361,0.114220310765687,NA,0.122666776200295,0.454483179618125,NA,0.631423486976572,0.408583037846472,0.262070492580946,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","Hong Kong SAR","Eastern",1,"Science",NA,0.845626292673874,-0.454985893232146,1.20739129125498,NA,1.0790475093297,0.728511961455464,NA,0.393865418516327,0.799889229711624,0.936536683766403,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","Indonesia","Eastern",1,"Science",NA,-0.991218174844965,-4.08192434712099,-0.0108159354726953,NA,-0.617553887662666,-1.3049002201978,NA,-1.6567206737779,-0.863039576915878,-1.12736153056957,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","Russian Federation","Eastern",1,"Science",NA,-0.315356864817423,0.214544254647737,-0.340538264940634,NA,-0.344981439535401,-0.303682864605246,NA,-0.196090927091095,-0.198430349972786,-0.435622128945298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","Serbia","Eastern",1,"Science",NA,1.08483502036648,0.935033447107481,1.00412528214924,NA,1.00015362679435,1.21012324508441,NA,1.34409769235731,0.954731741817942,1.22270285400729,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
